FECHA,AÑO,MES_NUM,MES_NOMBRE,TRIMESTRE,CUATRIMESTRE,NUMERO_SEMANA,DIA_NOMBRE,DIA_NUM_SEMANA,DIA_DEL_AÑO
2/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,13,sábado,6,92
3/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,13,domingo,7,93
4/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,14,lunes,1,94
5/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,14,martes,2,95
6/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,14,miércoles,3,96
7/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,14,jueves,4,97
8/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,14,viernes,5,98
9/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,14,sábado,6,99
10/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,14,domingo,7,100
11/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,15,lunes,1,101
12/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,15,martes,2,102
13/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,15,miércoles,3,103
14/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,15,jueves,4,104
15/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,15,viernes,5,105
16/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,15,sábado,6,106
17/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,15,domingo,7,107
18/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,16,lunes,1,108
19/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,16,martes,2,109
20/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,16,miércoles,3,110
21/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,16,jueves,4,111
22/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,16,viernes,5,112
23/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,16,sábado,6,113
24/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,16,domingo,7,114
25/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,17,lunes,1,115
26/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,17,martes,2,116
27/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,17,miércoles,3,117
28/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,17,jueves,4,118
29/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,17,viernes,5,119
30/4/2022,2022,4,abril,Trimestre 2,Cuatrimestre 1,17,sábado,6,120
1/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,17,domingo,7,121
2/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,18,lunes,1,122
3/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,18,martes,2,123
4/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,18,miércoles,3,124
5/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,18,jueves,4,125
6/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,18,viernes,5,126
7/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,18,sábado,6,127
8/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,18,domingo,7,128
9/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,19,lunes,1,129
10/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,19,martes,2,130
11/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,19,miércoles,3,131
12/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,19,jueves,4,132
13/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,19,viernes,5,133
14/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,19,sábado,6,134
15/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,19,domingo,7,135
16/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,20,lunes,1,136
17/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,20,martes,2,137
18/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,20,miércoles,3,138
19/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,20,jueves,4,139
20/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,20,viernes,5,140
21/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,20,sábado,6,141
22/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,20,domingo,7,142
23/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,21,lunes,1,143
24/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,21,martes,2,144
25/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,21,miércoles,3,145
26/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,21,jueves,4,146
27/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,21,viernes,5,147
28/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,21,sábado,6,148
29/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,21,domingo,7,149
30/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,22,lunes,1,150
31/5/2022,2022,5,mayo,Trimestre 2,Cuatrimestre 2,22,martes,2,151
1/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,22,miércoles,3,152
2/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,22,jueves,4,153
3/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,22,viernes,5,154
4/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,22,sábado,6,155
5/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,22,domingo,7,156
6/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,23,lunes,1,157
7/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,23,martes,2,158
8/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,23,miércoles,3,159
9/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,23,jueves,4,160
10/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,23,viernes,5,161
11/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,23,sábado,6,162
12/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,23,domingo,7,163
13/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,24,lunes,1,164
14/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,24,martes,2,165
15/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,24,miércoles,3,166
16/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,24,jueves,4,167
17/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,24,viernes,5,168
18/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,24,sábado,6,169
19/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,24,domingo,7,170
20/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,25,lunes,1,171
21/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,25,martes,2,172
22/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,25,miércoles,3,173
23/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,25,jueves,4,174
24/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,25,viernes,5,175
25/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,25,sábado,6,176
26/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,25,domingo,7,177
27/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,26,lunes,1,178
28/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,26,martes,2,179
29/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,26,miércoles,3,180
30/6/2022,2022,6,junio,Trimestre 2,Cuatrimestre 2,26,jueves,4,181
1/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,26,viernes,5,182
2/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,26,sábado,6,183
3/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,26,domingo,7,184
4/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,27,lunes,1,185
5/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,27,martes,2,186
6/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,27,miércoles,3,187
7/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,27,jueves,4,188
8/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,27,viernes,5,189
9/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,27,sábado,6,190
10/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,27,domingo,7,191
11/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,28,lunes,1,192
12/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,28,martes,2,193
13/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,28,miércoles,3,194
14/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,28,jueves,4,195
15/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,28,viernes,5,196
16/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,28,sábado,6,197
17/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,28,domingo,7,198
18/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,29,lunes,1,199
19/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,29,martes,2,200
20/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,29,miércoles,3,201
21/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,29,jueves,4,202
22/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,29,viernes,5,203
23/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,29,sábado,6,204
24/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,29,domingo,7,205
25/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,30,lunes,1,206
26/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,30,martes,2,207
27/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,30,miércoles,3,208
28/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,30,jueves,4,209
29/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,30,viernes,5,210
30/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,30,sábado,6,211
31/7/2022,2022,7,julio,Trimestre 3,Cuatrimestre 2,30,domingo,7,212
1/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,31,lunes,1,213
2/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,31,martes,2,214
3/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,31,miércoles,3,215
4/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,31,jueves,4,216
5/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,31,viernes,5,217
6/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,31,sábado,6,218
7/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,31,domingo,7,219
8/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,32,lunes,1,220
9/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,32,martes,2,221
10/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,32,miércoles,3,222
11/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,32,jueves,4,223
12/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,32,viernes,5,224
13/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,32,sábado,6,225
14/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,32,domingo,7,226
15/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,33,lunes,1,227
16/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,33,martes,2,228
17/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,33,miércoles,3,229
18/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,33,jueves,4,230
19/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,33,viernes,5,231
20/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,33,sábado,6,232
21/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,33,domingo,7,233
22/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,34,lunes,1,234
23/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,34,martes,2,235
24/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,34,miércoles,3,236
25/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,34,jueves,4,237
26/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,34,viernes,5,238
27/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,34,sábado,6,239
28/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,34,domingo,7,240
29/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,35,lunes,1,241
30/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,35,martes,2,242
31/8/2022,2022,8,agosto,Trimestre 3,Cuatrimestre 2,35,miércoles,3,243
1/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,35,jueves,4,244
2/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,35,viernes,5,245
3/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,35,sábado,6,246
4/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,35,domingo,7,247
5/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,36,lunes,1,248
6/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,36,martes,2,249
7/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,36,miércoles,3,250
8/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,36,jueves,4,251
9/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,36,viernes,5,252
10/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,36,sábado,6,253
11/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,36,domingo,7,254
12/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,37,lunes,1,255
13/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,37,martes,2,256
14/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,37,miércoles,3,257
15/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,37,jueves,4,258
16/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,37,viernes,5,259
17/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,37,sábado,6,260
18/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,37,domingo,7,261
19/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,38,lunes,1,262
20/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,38,martes,2,263
21/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,38,miércoles,3,264
22/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,38,jueves,4,265
23/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,38,viernes,5,266
24/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,38,sábado,6,267
25/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,38,domingo,7,268
26/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,39,lunes,1,269
27/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,39,martes,2,270
28/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,39,miércoles,3,271
29/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,39,jueves,4,272
30/9/2022,2022,9,septiembre,Trimestre 3,Cuatrimestre 3,39,viernes,5,273
1/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,39,sábado,6,274
2/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,39,domingo,7,275
3/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,40,lunes,1,276
4/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,40,martes,2,277
5/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,40,miércoles,3,278
6/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,40,jueves,4,279
7/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,40,viernes,5,280
8/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,40,sábado,6,281
9/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,40,domingo,7,282
10/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,41,lunes,1,283
11/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,41,martes,2,284
12/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,41,miércoles,3,285
13/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,41,jueves,4,286
14/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,41,viernes,5,287
15/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,41,sábado,6,288
16/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,41,domingo,7,289
17/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,42,lunes,1,290
18/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,42,martes,2,291
19/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,42,miércoles,3,292
20/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,42,jueves,4,293
21/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,42,viernes,5,294
22/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,42,sábado,6,295
23/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,42,domingo,7,296
24/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,43,lunes,1,297
25/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,43,martes,2,298
26/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,43,miércoles,3,299
27/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,43,jueves,4,300
28/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,43,viernes,5,301
29/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,43,sábado,6,302
30/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,43,domingo,7,303
31/10/2022,2022,10,octubre,Trimestre 4,Cuatrimestre 3,44,lunes,1,304
1/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,44,martes,2,305
2/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,44,miércoles,3,306
3/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,44,jueves,4,307
4/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,44,viernes,5,308
5/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,44,sábado,6,309
6/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,44,domingo,7,310
7/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,45,lunes,1,311
8/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,45,martes,2,312
9/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,45,miércoles,3,313
10/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,45,jueves,4,314
11/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,45,viernes,5,315
12/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,45,sábado,6,316
13/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,45,domingo,7,317
14/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,46,lunes,1,318
15/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,46,martes,2,319
16/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,46,miércoles,3,320
17/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,46,jueves,4,321
18/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,46,viernes,5,322
19/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,46,sábado,6,323
20/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,46,domingo,7,324
21/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,47,lunes,1,325
22/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,47,martes,2,326
23/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,47,miércoles,3,327
24/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,47,jueves,4,328
25/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,47,viernes,5,329
26/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,47,sábado,6,330
27/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,47,domingo,7,331
28/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,48,lunes,1,332
29/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,48,martes,2,333
30/11/2022,2022,11,noviembre,Trimestre 4,Cuatrimestre 3,48,miércoles,3,334
1/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,48,jueves,4,335
2/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,48,viernes,5,336
3/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,48,sábado,6,337
4/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,48,domingo,7,338
5/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,49,lunes,1,339
6/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,49,martes,2,340
7/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,49,miércoles,3,341
8/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,49,jueves,4,342
9/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,49,viernes,5,343
10/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,49,sábado,6,344
11/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,49,domingo,7,345
12/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,50,lunes,1,346
13/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,50,martes,2,347
14/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,50,miércoles,3,348
15/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,50,jueves,4,349
16/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,50,viernes,5,350
17/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,50,sábado,6,351
18/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,50,domingo,7,352
19/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,51,lunes,1,353
20/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,51,martes,2,354
21/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,51,miércoles,3,355
22/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,51,jueves,4,356
23/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,51,viernes,5,357
24/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,51,sábado,6,358
25/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,51,domingo,7,359
26/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,52,lunes,1,360
27/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,52,martes,2,361
28/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,52,miércoles,3,362
29/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,52,jueves,4,363
30/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,52,viernes,5,364
31/12/2022,2022,12,diciembre,Trimestre 4,Cuatrimestre 3,52,sábado,6,365
1/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,52,domingo,7,1
2/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,1,lunes,1,2
3/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,1,martes,2,3
4/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,1,miércoles,3,4
5/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,1,jueves,4,5
6/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,1,viernes,5,6
7/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,1,sábado,6,7
8/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,1,domingo,7,8
9/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,2,lunes,1,9
10/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,2,martes,2,10
11/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,2,miércoles,3,11
12/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,2,jueves,4,12
13/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,2,viernes,5,13
14/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,2,sábado,6,14
15/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,2,domingo,7,15
16/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,3,lunes,1,16
17/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,3,martes,2,17
18/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,3,miércoles,3,18
19/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,3,jueves,4,19
20/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,3,viernes,5,20
21/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,3,sábado,6,21
22/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,3,domingo,7,22
23/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,4,lunes,1,23
24/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,4,martes,2,24
25/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,4,miércoles,3,25
26/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,4,jueves,4,26
27/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,4,viernes,5,27
28/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,4,sábado,6,28
29/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,4,domingo,7,29
30/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,5,lunes,1,30
31/1/2023,2023,1,enero,Trimestre 1,Cuatrimestre 1,5,martes,2,31
1/2/2023,2023,2,febrero,Trimestre 1,Cuatrimestre 1,5,miércoles,3,32
2/2/2023,2023,2,febrero,Trimestre 1,Cuatrimestre 1,5,jueves,4,33
3/2/2023,2023,2,febrero,Trimestre 1,Cuatrimestre 1,5,viernes,5,34
4/2/2023,2023,2,febrero,Trimestre 1,Cuatrimestre 1,5,sábado,6,35
